performance_id,employee_id,review_period,performance_rating,training_hours,promotion_flag
PERF009520,EMP02907,2023-H2,4,26,0
PERF009521,EMP02907,2024-H1,4,71,0
PERF009522,EMP02907,2024-H2,4,55,0
PERF009523,EMP02908,2024-H1,2,27,0
PERF009524,EMP02908,2024-H2,2,32,0
PERF009525,EMP02909,2023-H2,4,72,0
PERF009526,EMP02909,2024-H1,5,38,0
PERF009527,EMP02909,2024-H2,5,55,0
PERF009528,EMP02910,2024-H2,5,79,0
PERF009529,EMP02911,2024-H1,5,24,0
PERF009530,EMP02911,2024-H2,5,49,0
PERF009531,EMP02912,2022-H2,3,53,0
PERF009532,EMP02912,2023-H1,4,80,0
PERF009533,EMP02912,2023-H2,4,20,0
PERF009534,EMP02912,2024-H1,3,33,0
PERF009535,EMP02912,2024-H2,5,36,0
PERF009536,EMP02913,2022-H1,4,20,0
PERF009537,EMP02913,2022-H2,5,11,0
PERF009538,EMP02913,2023-H1,3,23,0
PERF009539,EMP02913,2023-H2,4,26,0
PERF009540,EMP02913,2024-H1,5,26,0
PERF009541,EMP02913,2024-H2,3,5,0
PERF009542,EMP02914,2023-H1,4,76,0
PERF009543,EMP02914,2023-H2,5,60,0
PERF009544,EMP02914,2024-H1,5,41,0
PERF009545,EMP02914,2024-H2,5,24,0
PERF009546,EMP02915,2023-H1,3,72,0
PERF009547,EMP02915,2023-H2,2,70,0
PERF009548,EMP02915,2024-H1,2,57,0
PERF009549,EMP02915,2024-H2,2,71,0
PERF009550,EMP02916,2022-H1,3,46,0
PERF009551,EMP02916,2022-H2,4,21,0
PERF009552,EMP02916,2023-H1,2,71,0
PERF009553,EMP02916,2023-H2,2,42,0
PERF009554,EMP02916,2024-H1,4,36,0
PERF009555,EMP02916,2024-H2,2,56,0
PERF009556,EMP02917,2022-H1,3,60,0
PERF009557,EMP02917,2022-H2,3,22,0
PERF009558,EMP02917,2023-H1,4,53,0
PERF009559,EMP02917,2023-H2,3,37,0
PERF009560,EMP02917,2024-H1,4,75,0
PERF009561,EMP02917,2024-H2,3,37,0
PERF009562,EMP02918,2023-H1,3,37,0
PERF009563,EMP02918,2023-H2,2,63,0
PERF009564,EMP02918,2024-H1,4,31,0
PERF009565,EMP02918,2024-H2,3,62,0
PERF009566,EMP02919,2024-H2,5,78,1
PERF009567,EMP02920,2023-H2,2,74,0
PERF009568,EMP02920,2024-H1,1,21,0
PERF009569,EMP02920,2024-H2,2,54,0
PERF009570,EMP02921,2022-H1,3,25,0
PERF009571,EMP02921,2022-H2,3,8,0
PERF009572,EMP02921,2023-H1,3,18,0
PERF009573,EMP02921,2023-H2,4,8,1
PERF009574,EMP02922,2023-H2,3,46,0
PERF009575,EMP02922,2024-H1,3,61,0
PERF009576,EMP02922,2024-H2,2,42,0
PERF009577,EMP02923,2023-H1,5,69,0
PERF009578,EMP02923,2023-H2,4,78,0
PERF009579,EMP02923,2024-H1,5,49,0
PERF009580,EMP02923,2024-H2,4,55,0
PERF009581,EMP02924,2023-H1,4,45,0
PERF009582,EMP02924,2023-H2,5,56,0
PERF009583,EMP02924,2024-H1,4,64,0
PERF009584,EMP02924,2024-H2,3,76,0
PERF009585,EMP02925,2022-H1,3,45,0
PERF009586,EMP02925,2022-H2,4,34,0
PERF009587,EMP02925,2023-H1,4,50,0
PERF009588,EMP02925,2023-H2,4,22,0
PERF009589,EMP02925,2024-H1,5,38,0
PERF009590,EMP02925,2024-H2,4,23,0
PERF009591,EMP02926,2022-H1,3,35,0
PERF009592,EMP02926,2022-H2,3,50,0
PERF009593,EMP02926,2023-H1,4,27,0
PERF009594,EMP02926,2023-H2,4,40,0
PERF009595,EMP02926,2024-H1,4,63,0
PERF009596,EMP02926,2024-H2,3,43,0
PERF009597,EMP02927,2022-H2,2,55,0
PERF009598,EMP02927,2023-H1,2,61,0
PERF009599,EMP02927,2023-H2,2,48,0
PERF009600,EMP02927,2024-H1,2,33,0
PERF009601,EMP02927,2024-H2,1,47,0
PERF009602,EMP02928,2023-H2,5,10,0
PERF009603,EMP02928,2024-H1,5,28,0
PERF009604,EMP02928,2024-H2,5,23,0
PERF009605,EMP02929,2024-H2,5,57,0
PERF009606,EMP02930,2024-H1,5,9,0
PERF009607,EMP02930,2024-H2,5,28,0
PERF009608,EMP02931,2023-H1,3,23,0
PERF009609,EMP02931,2023-H2,2,33,0
PERF009610,EMP02931,2024-H1,4,37,0
PERF009611,EMP02931,2024-H2,4,30,0
PERF009612,EMP02932,2022-H1,2,6,0
PERF009613,EMP02932,2022-H2,2,6,0
PERF009614,EMP02932,2023-H1,1,9,0
PERF009615,EMP02932,2023-H2,2,26,0
PERF009616,EMP02932,2024-H1,1,8,0
PERF009617,EMP02932,2024-H2,2,29,0
PERF009618,EMP02933,2022-H1,5,35,0
PERF009619,EMP02933,2022-H2,5,33,0
PERF009620,EMP02933,2023-H1,5,53,0
PERF009621,EMP02933,2023-H2,5,53,0
PERF009622,EMP02933,2024-H1,5,75,0
PERF009623,EMP02933,2024-H2,4,53,0
PERF009624,EMP02934,2023-H1,5,18,0
PERF009625,EMP02934,2023-H2,5,23,0
PERF009626,EMP02935,2022-H1,3,70,0
PERF009627,EMP02935,2022-H2,3,34,0
PERF009628,EMP02935,2023-H1,3,72,0
PERF009629,EMP02935,2023-H2,3,49,0
PERF009630,EMP02935,2024-H1,3,50,0
PERF009631,EMP02935,2024-H2,4,31,0
PERF009632,EMP02936,2024-H2,4,66,0
PERF009633,EMP02937,2024-H1,2,71,0
PERF009634,EMP02937,2024-H2,2,27,0
PERF009635,EMP02938,2023-H2,5,29,0
PERF009636,EMP02938,2024-H1,5,80,0
PERF009637,EMP02938,2024-H2,4,45,0
PERF009638,EMP02939,2024-H2,3,10,0
PERF009639,EMP02940,2024-H1,4,45,0
PERF009640,EMP02940,2024-H2,4,69,0
PERF009641,EMP02941,2022-H2,1,9,0
PERF009642,EMP02941,2023-H1,1,7,0
PERF009643,EMP02942,2024-H1,3,21,0
PERF009644,EMP02942,2024-H2,1,22,0
PERF009645,EMP02943,2022-H2,5,25,1
PERF009646,EMP02943,2023-H1,5,21,0
PERF009647,EMP02943,2023-H2,5,29,1
PERF009648,EMP02943,2024-H1,5,66,0
PERF009649,EMP02943,2024-H2,5,55,1
PERF009650,EMP02944,2022-H2,4,20,1
PERF009651,EMP02944,2023-H1,4,10,0
PERF009652,EMP02944,2023-H2,3,6,0
PERF009653,EMP02944,2024-H1,3,7,0
PERF009654,EMP02945,2022-H2,5,55,0
PERF009655,EMP02945,2023-H1,5,41,0
PERF009656,EMP02945,2023-H2,5,40,0
PERF009657,EMP02945,2024-H1,5,45,0
PERF009658,EMP02945,2024-H2,5,61,0
PERF009659,EMP02946,2023-H2,2,76,0
PERF009660,EMP02946,2024-H1,1,42,0
PERF009661,EMP02946,2024-H2,2,54,0
PERF009662,EMP02947,2022-H2,3,31,0
PERF009663,EMP02947,2023-H1,4,75,0
PERF009664,EMP02947,2023-H2,3,33,0
PERF009665,EMP02947,2024-H1,4,23,0
PERF009666,EMP02947,2024-H2,4,39,0
PERF009667,EMP02948,2024-H2,5,22,0
PERF009668,EMP02949,2023-H2,2,50,0
PERF009669,EMP02949,2024-H1,3,70,0
PERF009670,EMP02949,2024-H2,3,73,0
PERF009671,EMP02950,2024-H2,2,72,0
PERF009672,EMP02951,2023-H2,3,8,0
PERF009673,EMP02951,2024-H1,3,14,0
PERF009674,EMP02952,2022-H1,5,68,0
PERF009675,EMP02952,2022-H2,5,53,0
PERF009676,EMP02952,2023-H1,5,47,0
PERF009677,EMP02952,2023-H2,5,35,0
PERF009678,EMP02952,2024-H1,5,70,0
PERF009679,EMP02952,2024-H2,5,69,0
PERF009680,EMP02953,2023-H1,4,53,0
PERF009681,EMP02953,2023-H2,4,38,1
PERF009682,EMP02953,2024-H1,4,26,0
PERF009683,EMP02953,2024-H2,4,60,0
PERF009684,EMP02954,2023-H1,4,53,0
PERF009685,EMP02954,2023-H2,2,73,0
PERF009686,EMP02954,2024-H1,3,27,0
PERF009687,EMP02954,2024-H2,4,48,0
PERF009688,EMP02955,2022-H1,5,68,0
PERF009689,EMP02955,2022-H2,5,58,0
PERF009690,EMP02955,2023-H1,4,22,0
PERF009691,EMP02955,2023-H2,5,56,0
PERF009692,EMP02955,2024-H1,5,57,0
PERF009693,EMP02955,2024-H2,5,69,0
PERF009694,EMP02956,2024-H1,2,22,0
PERF009695,EMP02956,2024-H2,2,20,0
PERF009696,EMP02957,2024-H2,5,79,0
PERF009697,EMP02958,2023-H2,3,52,0
PERF009698,EMP02958,2024-H1,4,62,0
PERF009699,EMP02958,2024-H2,4,55,0
PERF009700,EMP02959,2022-H1,2,77,0
PERF009701,EMP02959,2022-H2,3,38,0
PERF009702,EMP02959,2023-H1,2,39,0
PERF009703,EMP02959,2023-H2,2,52,0
PERF009704,EMP02959,2024-H1,1,23,0
PERF009705,EMP02959,2024-H2,3,25,0
PERF009706,EMP02960,2024-H1,5,41,0
PERF009707,EMP02960,2024-H2,3,53,0
PERF009708,EMP02961,2022-H1,4,30,0
PERF009709,EMP02961,2022-H2,4,61,0
PERF009710,EMP02961,2023-H1,3,58,0
PERF009711,EMP02961,2023-H2,3,79,0
PERF009712,EMP02961,2024-H1,3,51,0
PERF009713,EMP02961,2024-H2,4,53,0
PERF009714,EMP02962,2024-H1,5,25,0
PERF009715,EMP02963,2024-H1,3,61,0
PERF009716,EMP02963,2024-H2,2,66,0
PERF009717,EMP02964,2022-H1,3,23,0
PERF009718,EMP02964,2022-H2,2,48,0
PERF009719,EMP02964,2023-H1,3,72,0
PERF009720,EMP02964,2023-H2,3,64,0
PERF009721,EMP02964,2024-H1,3,69,0
PERF009722,EMP02964,2024-H2,2,62,0
PERF009723,EMP02965,2022-H1,3,47,0
PERF009724,EMP02965,2022-H2,3,47,0
PERF009725,EMP02965,2023-H1,2,72,0
PERF009726,EMP02965,2023-H2,2,61,0
PERF009727,EMP02965,2024-H1,3,46,0
PERF009728,EMP02965,2024-H2,3,34,0
PERF009729,EMP02966,2023-H2,3,43,0
PERF009730,EMP02966,2024-H1,4,51,0
PERF009731,EMP02966,2024-H2,3,75,0
PERF009732,EMP02967,2022-H2,5,64,0
PERF009733,EMP02967,2023-H1,5,21,0
PERF009734,EMP02967,2023-H2,4,30,0
PERF009735,EMP02967,2024-H1,5,56,0
PERF009736,EMP02967,2024-H2,5,78,0
PERF009737,EMP02968,2024-H1,3,29,0
PERF009738,EMP02968,2024-H2,4,5,0
PERF009739,EMP02969,2024-H2,4,30,1
PERF009740,EMP02970,2024-H2,3,36,0
PERF009741,EMP02971,2022-H1,4,33,0
PERF009742,EMP02971,2022-H2,3,27,0
PERF009743,EMP02971,2023-H1,3,68,0
PERF009744,EMP02971,2023-H2,5,52,0
PERF009745,EMP02971,2024-H1,5,49,0
PERF009746,EMP02971,2024-H2,3,27,0
PERF009747,EMP02972,2022-H1,5,31,0
PERF009748,EMP02972,2022-H2,5,78,0
PERF009749,EMP02972,2023-H1,5,23,0
PERF009750,EMP02972,2023-H2,4,37,0
PERF009751,EMP02972,2024-H1,5,67,0
PERF009752,EMP02972,2024-H2,4,38,0
PERF009753,EMP02973,2022-H2,5,61,0
PERF009754,EMP02973,2023-H1,5,40,0
PERF009755,EMP02973,2023-H2,5,47,0
PERF009756,EMP02973,2024-H1,5,55,0
PERF009757,EMP02973,2024-H2,4,48,0
PERF009758,EMP02974,2024-H1,3,65,0
PERF009759,EMP02974,2024-H2,2,63,0
PERF009760,EMP02975,2024-H1,4,65,0
PERF009761,EMP02975,2024-H2,4,23,0
PERF009762,EMP02976,2022-H1,5,30,0
PERF009763,EMP02976,2022-H2,5,24,0
PERF009764,EMP02976,2023-H1,4,75,0
PERF009765,EMP02976,2023-H2,5,75,0
PERF009766,EMP02976,2024-H1,5,31,0
PERF009767,EMP02976,2024-H2,5,67,0
PERF009768,EMP02977,2022-H1,1,30,0
PERF009769,EMP02977,2022-H2,2,52,0
PERF009770,EMP02977,2023-H1,2,73,0
PERF009771,EMP02977,2023-H2,2,78,0
PERF009772,EMP02977,2024-H1,2,64,0
PERF009773,EMP02977,2024-H2,2,28,0
PERF009774,EMP02978,2022-H1,2,42,0
PERF009775,EMP02978,2022-H2,3,41,0
PERF009776,EMP02978,2023-H1,1,67,0
PERF009777,EMP02978,2023-H2,2,40,0
PERF009778,EMP02978,2024-H1,2,28,0
PERF009779,EMP02978,2024-H2,3,70,0
PERF009780,EMP02979,2022-H1,5,61,0
PERF009781,EMP02979,2022-H2,5,27,0
PERF009782,EMP02979,2023-H1,4,75,0
PERF009783,EMP02979,2023-H2,5,24,0
PERF009784,EMP02979,2024-H1,5,71,0
PERF009785,EMP02979,2024-H2,4,69,0
PERF009786,EMP02980,2023-H1,4,39,0
PERF009787,EMP02980,2023-H2,4,41,0
PERF009788,EMP02980,2024-H1,5,47,0
PERF009789,EMP02980,2024-H2,4,80,0
PERF009790,EMP02981,2022-H2,5,21,0
PERF009791,EMP02981,2023-H1,5,44,0
PERF009792,EMP02981,2023-H2,5,35,0
PERF009793,EMP02981,2024-H1,4,30,0
PERF009794,EMP02981,2024-H2,4,49,0
PERF009795,EMP02982,2024-H2,4,8,0
PERF009796,EMP02983,2022-H2,2,75,0
PERF009797,EMP02983,2023-H1,3,62,0
PERF009798,EMP02983,2023-H2,3,75,0
PERF009799,EMP02983,2024-H1,3,76,0
PERF009800,EMP02983,2024-H2,3,58,0
PERF009801,EMP02984,2023-H2,3,74,0
PERF009802,EMP02984,2024-H1,3,55,0
PERF009803,EMP02984,2024-H2,3,33,0
PERF009804,EMP02985,2024-H1,3,28,0
PERF009805,EMP02985,2024-H2,3,27,0
PERF009806,EMP02986,2024-H1,4,22,0
PERF009807,EMP02986,2024-H2,5,68,0
PERF009808,EMP02987,2024-H2,5,65,0
PERF009809,EMP02988,2024-H1,4,13,0
PERF009810,EMP02988,2024-H2,4,13,0
PERF009811,EMP02989,2022-H1,2,14,0
PERF009812,EMP02990,2023-H1,4,69,0
PERF009813,EMP02990,2023-H2,4,33,0
PERF009814,EMP02990,2024-H1,4,44,0
PERF009815,EMP02990,2024-H2,4,71,0
PERF009816,EMP02991,2023-H1,3,80,0
PERF009817,EMP02991,2023-H2,2,68,0
PERF009818,EMP02991,2024-H1,3,75,0
PERF009819,EMP02991,2024-H2,2,80,0
PERF009820,EMP02992,2022-H2,2,11,0
PERF009821,EMP02992,2023-H1,4,10,0
PERF009822,EMP02992,2023-H2,4,29,0
PERF009823,EMP02993,2023-H1,5,49,0
PERF009824,EMP02993,2023-H2,5,50,0
PERF009825,EMP02993,2024-H1,5,62,0
PERF009826,EMP02993,2024-H2,5,20,1
PERF009827,EMP02994,2023-H1,4,69,0
PERF009828,EMP02994,2023-H2,5,26,0
PERF009829,EMP02994,2024-H1,4,80,0
PERF009830,EMP02994,2024-H2,5,63,0
PERF009831,EMP02995,2023-H2,5,57,0
PERF009832,EMP02995,2024-H1,5,47,0
PERF009833,EMP02995,2024-H2,5,72,0
PERF009834,EMP02996,2022-H1,5,33,0
PERF009835,EMP02996,2022-H2,5,67,0
PERF009836,EMP02996,2023-H1,5,75,0
PERF009837,EMP02996,2023-H2,5,31,0
PERF009838,EMP02996,2024-H1,5,68,0
PERF009839,EMP02996,2024-H2,5,21,0
PERF009840,EMP02997,2024-H1,3,32,0
PERF009841,EMP02997,2024-H2,3,64,0
PERF009842,EMP02998,2024-H2,5,26,0
PERF009843,EMP02999,2023-H1,4,29,0
PERF009844,EMP02999,2023-H2,5,5,1
PERF009845,EMP02999,2024-H1,5,21,0
PERF009846,EMP03000,2022-H1,5,40,0
PERF009847,EMP03000,2022-H2,5,40,0
PERF009848,EMP03000,2023-H1,4,75,0
PERF009849,EMP03000,2023-H2,5,29,0
PERF009850,EMP03000,2024-H1,5,32,0
PERF009851,EMP03000,2024-H2,5,24,0
PERF009852,EMP03001,2023-H1,4,72,0
PERF009853,EMP03001,2023-H2,4,30,0
PERF009854,EMP03001,2024-H1,3,22,0
PERF009855,EMP03001,2024-H2,3,65,0
PERF009856,EMP03002,2022-H2,5,64,0
PERF009857,EMP03002,2023-H1,5,73,0
PERF009858,EMP03002,2023-H2,5,44,0
PERF009859,EMP03002,2024-H1,5,50,0
PERF009860,EMP03002,2024-H2,5,76,0
PERF009861,EMP03003,2022-H2,3,56,0
PERF009862,EMP03003,2023-H1,4,46,0
PERF009863,EMP03003,2023-H2,3,71,0
PERF009864,EMP03003,2024-H1,5,43,0
PERF009865,EMP03003,2024-H2,5,31,0
PERF009866,EMP03004,2023-H1,4,41,0
PERF009867,EMP03004,2023-H2,4,76,0
PERF009868,EMP03004,2024-H1,4,42,0
PERF009869,EMP03004,2024-H2,4,61,0
PERF009870,EMP03005,2024-H2,3,43,0
PERF009871,EMP03006,2023-H1,5,28,0
PERF009872,EMP03006,2023-H2,4,29,1
PERF009873,EMP03006,2024-H1,3,43,0
PERF009874,EMP03006,2024-H2,5,45,0
PERF009875,EMP03007,2023-H2,2,47,0
PERF009876,EMP03007,2024-H1,1,72,0
PERF009877,EMP03007,2024-H2,2,26,0
PERF009878,EMP03008,2022-H1,5,80,0
PERF009879,EMP03008,2022-H2,4,62,0
PERF009880,EMP03008,2023-H1,5,72,0
PERF009881,EMP03008,2023-H2,5,75,0
PERF009882,EMP03008,2024-H1,5,39,0
PERF009883,EMP03008,2024-H2,5,39,0
PERF009884,EMP03009,2023-H2,3,16,0
PERF009885,EMP03009,2024-H1,4,27,0
PERF009886,EMP03010,2022-H1,2,24,0
PERF009887,EMP03010,2022-H2,2,64,0
PERF009888,EMP03010,2023-H1,2,28,0
PERF009889,EMP03010,2023-H2,1,56,0
PERF009890,EMP03010,2024-H1,2,55,0
PERF009891,EMP03010,2024-H2,2,32,0
PERF009892,EMP03011,2023-H1,5,68,0
PERF009893,EMP03011,2023-H2,5,75,0
PERF009894,EMP03011,2024-H1,5,43,0
PERF009895,EMP03011,2024-H2,5,64,0
PERF009896,EMP03012,2024-H2,4,43,0
PERF009897,EMP03013,2024-H2,4,26,0
PERF009898,EMP03014,2024-H1,1,54,0
PERF009899,EMP03014,2024-H2,1,47,0
PERF009900,EMP03015,2023-H2,2,35,0
PERF009901,EMP03015,2024-H1,3,31,0
PERF009902,EMP03015,2024-H2,4,57,0
PERF009903,EMP03016,2022-H1,1,61,0
PERF009904,EMP03016,2022-H2,1,57,0
PERF009905,EMP03016,2023-H1,2,43,0
PERF009906,EMP03016,2023-H2,3,76,0
PERF009907,EMP03016,2024-H1,2,58,0
PERF009908,EMP03016,2024-H2,2,54,0
PERF009909,EMP03017,2023-H2,4,15,0
PERF009910,EMP03017,2024-H1,4,14,0
PERF009911,EMP03017,2024-H2,3,11,0
PERF009912,EMP03018,2024-H1,3,30,0
PERF009913,EMP03018,2024-H2,2,6,0
PERF009914,EMP03019,2022-H1,4,77,0
PERF009915,EMP03019,2022-H2,4,20,0
PERF009916,EMP03019,2023-H1,3,27,0
PERF009917,EMP03019,2023-H2,4,60,0
PERF009918,EMP03019,2024-H1,4,41,0
PERF009919,EMP03019,2024-H2,3,39,0
PERF009920,EMP03020,2023-H1,3,27,0
PERF009921,EMP03020,2023-H2,3,65,0
PERF009922,EMP03020,2024-H1,4,54,0
PERF009923,EMP03020,2024-H2,4,34,0
PERF009924,EMP03021,2023-H1,5,16,0
PERF009925,EMP03021,2023-H2,5,24,0
PERF009926,EMP03021,2024-H1,5,15,0
PERF009927,EMP03022,2023-H2,3,35,0
PERF009928,EMP03022,2024-H1,3,31,0
PERF009929,EMP03022,2024-H2,4,80,1
PERF009930,EMP03023,2023-H2,3,50,0
PERF009931,EMP03023,2024-H1,3,51,0
PERF009932,EMP03023,2024-H2,3,66,0
PERF009933,EMP03024,2024-H1,5,55,0
PERF009934,EMP03024,2024-H2,4,68,0
PERF009935,EMP03025,2022-H2,4,6,0
PERF009936,EMP03025,2023-H1,4,27,0
PERF009937,EMP03026,2022-H2,3,20,0
PERF009938,EMP03026,2023-H1,4,66,0
PERF009939,EMP03026,2023-H2,4,31,0
PERF009940,EMP03026,2024-H1,4,56,0
PERF009941,EMP03026,2024-H2,4,20,0
PERF009942,EMP03027,2022-H1,3,4,0
PERF009943,EMP03027,2022-H2,3,26,0
PERF009944,EMP03027,2023-H1,4,19,0
PERF009945,EMP03027,2023-H2,4,27,1
PERF009946,EMP03027,2024-H1,3,21,0
PERF009947,EMP03027,2024-H2,3,11,0
PERF009948,EMP03028,2024-H2,4,57,1
PERF009949,EMP03029,2024-H2,3,63,0
PERF009950,EMP03030,2022-H2,4,29,1
PERF009951,EMP03030,2023-H1,4,59,0
PERF009952,EMP03030,2023-H2,4,65,0
PERF009953,EMP03030,2024-H1,5,41,0
PERF009954,EMP03030,2024-H2,3,46,0
PERF009955,EMP03031,2023-H2,2,45,0
PERF009956,EMP03031,2024-H1,2,48,0
PERF009957,EMP03031,2024-H2,2,73,0
PERF009958,EMP03032,2023-H1,5,71,0
PERF009959,EMP03032,2023-H2,5,39,0
PERF009960,EMP03032,2024-H1,5,32,0
PERF009961,EMP03032,2024-H2,5,34,0
PERF009962,EMP03033,2023-H2,4,73,0
PERF009963,EMP03033,2024-H1,4,48,0
PERF009964,EMP03033,2024-H2,4,40,0
PERF009965,EMP03034,2023-H1,5,31,0
PERF009966,EMP03034,2023-H2,5,40,0
PERF009967,EMP03034,2024-H1,5,35,0
PERF009968,EMP03034,2024-H2,5,65,0
PERF009969,EMP03035,2022-H2,4,20,0
PERF009970,EMP03035,2023-H1,4,7,0
PERF009971,EMP03036,2022-H2,3,67,0
PERF009972,EMP03036,2023-H1,4,46,0
PERF009973,EMP03036,2023-H2,2,55,0
PERF009974,EMP03036,2024-H1,3,22,0
PERF009975,EMP03036,2024-H2,2,21,0
PERF009976,EMP03037,2024-H1,2,24,0
PERF009977,EMP03037,2024-H2,4,22,0
PERF009978,EMP03038,2024-H1,3,24,0
PERF009979,EMP03038,2024-H2,3,45,0
PERF009980,EMP03039,2022-H1,5,62,0
PERF009981,EMP03039,2022-H2,4,38,0
PERF009982,EMP03039,2023-H1,5,68,0
PERF009983,EMP03039,2023-H2,5,24,1
PERF009984,EMP03039,2024-H1,5,66,0
PERF009985,EMP03039,2024-H2,4,34,0
PERF009986,EMP03040,2022-H2,4,39,0
PERF009987,EMP03040,2023-H1,3,74,0
PERF009988,EMP03040,2023-H2,2,43,0
PERF009989,EMP03040,2024-H1,2,39,0
PERF009990,EMP03040,2024-H2,3,67,0
PERF009991,EMP03041,2022-H2,5,46,0
PERF009992,EMP03041,2023-H1,5,26,0
PERF009993,EMP03041,2023-H2,5,51,0
PERF009994,EMP03041,2024-H1,4,78,0
PERF009995,EMP03041,2024-H2,4,42,0
PERF009996,EMP03042,2024-H2,3,41,0
PERF009997,EMP03043,2024-H2,1,23,0
PERF009998,EMP03044,2022-H1,4,37,0
PERF009999,EMP03044,2022-H2,5,76,0
PERF010000,EMP03044,2023-H1,4,79,0
PERF010001,EMP03044,2023-H2,4,66,0
PERF010002,EMP03044,2024-H1,5,60,0
PERF010003,EMP03044,2024-H2,4,45,1
PERF010004,EMP03045,2023-H2,4,47,1
PERF010005,EMP03045,2024-H1,5,20,0
PERF010006,EMP03045,2024-H2,5,55,0
PERF010007,EMP03046,2023-H2,3,71,0
PERF010008,EMP03046,2024-H1,3,74,0
PERF010009,EMP03046,2024-H2,2,47,0
PERF010010,EMP03047,2023-H2,4,56,0
PERF010011,EMP03047,2024-H1,4,69,0
PERF010012,EMP03047,2024-H2,4,24,0
PERF010013,EMP03048,2024-H2,5,73,0
PERF010014,EMP03049,2023-H2,5,76,1
PERF010015,EMP03049,2024-H1,5,76,0
PERF010016,EMP03049,2024-H2,5,79,0
PERF010017,EMP03050,2022-H1,3,10,0
PERF010018,EMP03050,2022-H2,5,14,0
PERF010019,EMP03051,2024-H2,5,76,0
PERF010020,EMP03052,2023-H2,2,26,0
PERF010021,EMP03052,2024-H1,2,24,0
PERF010022,EMP03053,2022-H1,3,68,0
PERF010023,EMP03053,2022-H2,3,56,0
PERF010024,EMP03053,2023-H1,3,21,0
PERF010025,EMP03053,2023-H2,3,32,0
PERF010026,EMP03053,2024-H1,3,69,0
PERF010027,EMP03053,2024-H2,3,71,0
PERF010028,EMP03054,2023-H2,5,30,0
PERF010029,EMP03054,2024-H1,5,44,0
PERF010030,EMP03054,2024-H2,5,72,0
PERF010031,EMP03055,2024-H1,4,31,0
PERF010032,EMP03055,2024-H2,4,59,0
PERF010033,EMP03056,2022-H2,3,10,0
PERF010034,EMP03056,2023-H1,4,9,0
PERF010035,EMP03056,2023-H2,3,20,0
PERF010036,EMP03056,2024-H1,3,5,0
PERF010037,EMP03056,2024-H2,3,9,0
PERF010038,EMP03057,2024-H2,4,74,1
PERF010039,EMP03058,2023-H2,1,43,0
PERF010040,EMP03058,2024-H1,2,62,0
PERF010041,EMP03058,2024-H2,2,46,0
PERF010042,EMP03059,2024-H1,2,33,0
PERF010043,EMP03059,2024-H2,3,56,0
PERF010044,EMP03060,2024-H1,4,53,0
PERF010045,EMP03060,2024-H2,3,71,0
PERF010046,EMP03061,2022-H1,1,61,0
PERF010047,EMP03061,2022-H2,3,42,0
PERF010048,EMP03061,2023-H1,3,58,0
PERF010049,EMP03061,2023-H2,3,22,0
PERF010050,EMP03061,2024-H1,3,73,0
PERF010051,EMP03061,2024-H2,3,59,0
PERF010052,EMP03062,2024-H2,4,61,0
PERF010053,EMP03063,2024-H1,4,41,0
PERF010054,EMP03063,2024-H2,5,23,0
PERF010055,EMP03064,2022-H2,5,48,0
PERF010056,EMP03064,2023-H1,5,25,0
PERF010057,EMP03064,2023-H2,5,26,0
PERF010058,EMP03064,2024-H1,5,41,0
PERF010059,EMP03064,2024-H2,5,66,0
PERF010060,EMP03065,2024-H2,3,60,0
PERF010061,EMP03066,2024-H1,4,21,0
PERF010062,EMP03066,2024-H2,5,8,0
PERF010063,EMP03067,2023-H2,5,22,0
PERF010064,EMP03067,2024-H1,4,60,0
PERF010065,EMP03067,2024-H2,4,79,0
PERF010066,EMP03068,2024-H1,3,80,0
PERF010067,EMP03068,2024-H2,4,29,0
PERF010068,EMP03069,2022-H1,5,51,0
PERF010069,EMP03069,2022-H2,4,70,0
PERF010070,EMP03069,2023-H1,5,80,0
PERF010071,EMP03069,2023-H2,5,80,0
PERF010072,EMP03069,2024-H1,5,55,0
PERF010073,EMP03069,2024-H2,4,31,0
PERF010074,EMP03070,2022-H1,5,42,0
PERF010075,EMP03070,2022-H2,4,46,0
PERF010076,EMP03070,2023-H1,5,31,0
PERF010077,EMP03070,2023-H2,5,35,0
PERF010078,EMP03070,2024-H1,5,44,0
PERF010079,EMP03070,2024-H2,5,43,1
PERF010080,EMP03071,2023-H1,1,18,0
PERF010081,EMP03071,2023-H2,2,28,0
PERF010082,EMP03071,2024-H1,2,5,0
PERF010083,EMP03072,2022-H1,2,66,0
PERF010084,EMP03072,2022-H2,2,21,0
PERF010085,EMP03072,2023-H1,2,60,0
PERF010086,EMP03072,2023-H2,2,52,0
PERF010087,EMP03072,2024-H1,3,62,0
PERF010088,EMP03072,2024-H2,1,57,0
PERF010089,EMP03073,2023-H1,2,22,0
PERF010090,EMP03074,2022-H2,4,4,0
PERF010091,EMP03075,2022-H2,3,7,0
PERF010092,EMP03075,2023-H1,2,26,0
PERF010093,EMP03075,2023-H2,2,22,0
PERF010094,EMP03075,2024-H1,3,27,0
PERF010095,EMP03075,2024-H2,2,21,0
PERF010096,EMP03076,2022-H1,4,48,0
PERF010097,EMP03076,2022-H2,4,68,1
PERF010098,EMP03076,2023-H1,4,34,0
PERF010099,EMP03076,2023-H2,4,28,1
PERF010100,EMP03076,2024-H1,4,44,0
PERF010101,EMP03076,2024-H2,2,27,0
